PROVIDER_ID,report_indicator,Patient_Experience_cnt,Outcomes_Readmission_cnt,Outcomes_Mortality_cnt,Outcomes_Safety_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,cnt_grp,summary_score,star
170006,1,8,10,6,4,9,5,2,3) # of groups=5,-0.2117839605417757,3.0
170009,0,8,4,2,1,7,3,0,1) # of groups=3,-0.8932092157488561,N/A
170012,1,8,11,7,6,11,5,2,3) # of groups=5,-0.0977445039912555,3.0
170013,1,8,11,7,5,10,5,2,3) # of groups=5,0.4780320445557827,5.0
170014,1,8,9,3,2,8,4,1,2) # of groups=4,-0.2418367781333935,2.0
170016,1,8,11,7,7,11,5,2,3) # of groups=5,-0.3857556418052962,2.0
170017,1,8,6,3,2,9,4,1,2) # of groups=4,-0.2902853355055537,2.0
170020,1,8,11,7,7,8,5,2,3) # of groups=5,-0.1372533397844035,3.0
170023,1,8,7,4,5,10,5,2,3) # of groups=5,-0.386348104164007,2.0
170027,1,8,6,2,3,10,4,1,2) # of groups=4,0.7604381069263868,5.0
170040,1,8,11,7,8,10,5,2,3) # of groups=5,0.4072522152266338,5.0
170049,1,8,11,7,7,11,5,2,3) # of groups=5,0.3469126028519442,4.0
17005F,1,8,4,3,1,4,4,1,2) # of groups=4,0.7899786200007219,5.0
170068,1,8,7,5,4,9,5,2,3) # of groups=5,-1.0238390149430412,1.0
17006F,0,0,4,3,1,0,2,1,,0.8212456505698527,N/A
170074,0,8,6,2,2,8,3,0,1) # of groups=3,-0.2762760566517115,N/A
170075,0,0,4,2,0,5,2,0,,-0.3362876291344016,N/A
170086,1,8,11,7,8,11,5,2,3) # of groups=5,0.017440406929795,3.0
17008F,1,8,6,4,4,4,5,2,3) # of groups=5,1.2897630502956063,nan
170103,1,8,7,4,5,9,5,2,3) # of groups=5,0.0922504131023079,4.0
170104,1,8,11,7,8,11,5,2,3) # of groups=5,0.2778485349997792,4.0
170105,0,8,5,2,2,8,3,0,1) # of groups=3,0.372059009828973,N/A
170109,0,8,4,1,1,7,3,0,1) # of groups=3,0.3895142739065197,N/A
170110,0,0,2,1,0,6,1,0,,0.9689962701951428,N/A
170120,1,8,7,3,3,11,5,2,3) # of groups=5,-0.4937134767531058,2.0
170122,1,8,11,7,7,9,5,2,3) # of groups=5,0.0206444682069399,3.0
170123,1,8,11,7,8,10,5,2,3) # of groups=5,0.9190743199746088,5.0
170137,1,8,10,5,6,11,5,2,3) # of groups=5,0.3138147329799191,4.0
170142,1,8,8,5,6,9,5,2,3) # of groups=5,0.1835132034968325,4.0
170145,1,8,9,3,3,9,5,2,3) # of groups=5,0.3136133637674878,4.0
170146,1,8,8,6,6,9,5,2,3) # of groups=5,0.0389537459000376,3.0
170150,0,0,1,0,0,4,1,0,,-0.0408512281905649,N/A
170166,0,0,1,0,0,4,1,0,,1.1808275460214843,N/A
170175,1,8,5,3,2,8,4,1,2) # of groups=4,-0.205151116110297,2.0
170176,1,8,11,7,8,10,5,2,3) # of groups=5,0.24120222675465,4.0
170182,1,8,9,6,7,10,5,2,3) # of groups=5,-0.0499219995005891,3.0
170183,0,8,3,0,2,3,3,0,1) # of groups=3,2.5538241596806226,N/A
170185,1,8,8,5,4,10,5,2,3) # of groups=5,0.6764905459535906,5.0
170186,1,8,5,4,4,2,4,2,2) # of groups=4,0.3624705495565147,4.0
170187,0,8,6,0,2,3,3,0,1) # of groups=3,0.6495864477893895,N/A
170188,0,8,3,0,2,3,3,0,1) # of groups=3,1.67319683238051,N/A
170190,0,8,4,0,2,3,3,0,1) # of groups=3,1.140008232844009,N/A
170191,1,8,6,3,3,9,5,2,3) # of groups=5,-0.0584120715655925,3.0
170194,0,0,1,0,1,2,0,0,,-5.1210503599219335,N/A
170196,0,8,3,0,2,2,2,0,,-0.2096572847233479,N/A
170197,1,8,8,5,5,7,5,2,3) # of groups=5,-0.0616683831278748,3.0
170198,0,0,4,0,2,3,2,0,,-0.1057910257573087,N/A
170199,0,0,0,0,1,2,0,0,,-0.3408183646993784,N/A
170200,1,8,6,5,3,7,5,2,3) # of groups=5,0.3595315497101374,4.0
170203,0,8,4,0,2,4,3,0,1) # of groups=3,1.2110163038938453,N/A
170204,0,8,5,2,1,7,3,0,1) # of groups=3,-0.1292075603060864,N/A
170208,0,8,3,0,2,8,3,0,1) # of groups=3,0.5090024227754941,N/A
171300,0,0,0,0,1,3,1,0,,1.132766867222093,N/A
171301,0,0,1,0,0,4,1,0,,-1.021933640657969,N/A
171303,0,0,1,0,0,3,1,0,,0.8165653051325525,N/A
171304,0,0,0,0,0,3,1,0,,-0.7112357488222333,N/A
171306,0,0,1,0,0,4,1,0,,0.3174985622449013,N/A
171307,0,0,2,1,0,5,1,0,,0.5013512366981647,N/A
171308,0,0,0,0,0,4,1,0,,2.0847852029402283,N/A
171309,0,0,0,0,0,2,0,0,,1.8655850450991045,N/A
171310,0,0,1,0,0,3,1,0,,0.3787113096514613,N/A
171311,0,0,3,0,1,5,2,0,,-0.2991113167248002,N/A
171312,0,0,1,0,0,2,0,0,,-1.0136036877565342,N/A
171313,0,0,2,0,0,5,1,0,,-0.8905951395267104,N/A
171314,0,0,0,0,0,2,0,0,,0.803339710163322,N/A
171315,0,0,3,1,0,6,2,0,,-0.050778147340355,N/A
171316,0,0,1,0,0,5,1,0,,0.6609694096768272,N/A
171317,0,0,1,0,0,4,1,0,,0.5510641776562402,N/A
171318,0,0,2,1,0,3,1,0,,1.2831155399926244,N/A
171319,0,0,2,1,0,5,1,0,,0.9800450132294842,N/A
171321,0,0,1,0,0,5,1,0,,-0.0430067963676767,N/A
171322,0,0,1,0,0,2,0,0,,-0.0821570642713077,N/A
171323,0,0,0,0,0,3,1,0,,0.0075963267618071,N/A
171324,0,0,1,0,0,4,1,0,,0.6767048958250567,N/A
171325,0,0,3,1,0,4,2,0,,-0.5678029825968955,N/A
171326,0,0,1,1,0,5,1,0,,-0.857642600378465,N/A
171327,0,0,4,2,0,5,2,0,,0.2520181955713856,N/A
171328,0,0,1,0,0,3,1,0,,0.7003446574213402,N/A
171329,0,0,2,1,0,3,1,0,,0.1875424819255063,N/A
171330,0,0,3,1,0,6,2,0,,0.7485219072750335,N/A
171331,0,0,3,1,0,4,2,0,,0.5555861613120636,N/A
171332,0,0,0,0,0,4,1,0,,1.1771706326702718,N/A
171333,0,8,3,2,1,3,3,0,1) # of groups=3,-0.8145883777401479,N/A
171334,0,0,1,0,1,5,1,0,,0.3526629313525729,N/A
171335,0,0,2,1,0,5,1,0,,0.3105174994396273,N/A
171336,0,0,2,1,0,3,1,0,,-0.7418550272628619,N/A
171337,0,0,3,0,0,5,2,0,,1.205602673784384,N/A
171338,0,0,3,1,0,4,2,0,,0.5932777242335184,N/A
171339,0,0,2,1,0,4,1,0,,-0.8700367176461744,N/A
171340,0,0,3,1,0,1,1,0,,-0.4271279010075174,N/A
171341,1,0,5,3,0,5,3,1,1) # of groups=3,0.3520229937145458,4.0
171342,0,0,1,0,0,2,0,0,,1.1614700735624437,N/A
171343,0,0,0,0,0,5,1,0,,-0.3420079901868455,N/A
171344,0,0,4,1,0,6,2,0,,0.0064769088798202,N/A
171345,0,0,2,0,0,5,1,0,,0.4974701341003291,N/A
171346,0,0,3,1,0,4,2,0,,0.3945416117160177,N/A
171347,0,0,2,1,0,3,1,0,,0.3443209349135891,N/A
171348,0,0,2,1,0,4,1,0,,-0.3507707458286946,N/A
171349,0,0,3,1,0,4,2,0,,-0.8032649994220213,N/A
171350,0,0,3,1,0,4,2,0,,0.1294895765954551,N/A
171351,0,0,2,0,0,2,0,0,,-0.2778766744985156,N/A
171352,0,0,2,0,0,3,1,0,,0.3773602297962451,N/A
171353,0,0,3,1,0,4,2,0,,0.0722509512777596,N/A
171354,0,0,2,1,0,7,1,0,,0.0777577043320935,N/A
171355,0,0,3,1,0,3,2,0,,-0.0886832192486103,N/A
171356,0,0,1,0,0,4,1,0,,1.1147918724247672,N/A
171357,0,0,1,0,0,4,1,0,,0.1955663195738667,N/A
171358,0,0,2,0,0,5,1,0,,0.008345988993173,N/A
171359,0,0,3,1,0,1,1,0,,0.0264162835189677,N/A
171360,0,0,1,0,0,3,1,0,,0.3557418625236175,N/A
171361,0,8,5,1,1,5,3,0,1) # of groups=3,-0.6859770474269131,N/A
171362,1,8,6,3,1,6,4,1,2) # of groups=4,-0.3060557011082842,2.0
171363,1,8,4,3,1,5,4,1,2) # of groups=4,0.128485870793426,3.0
171364,0,0,2,0,0,3,1,0,,0.3444699816756708,N/A
171365,0,0,1,0,0,2,0,0,,-0.3210135438413699,N/A
171367,0,0,3,1,0,4,2,0,,-0.4294652730143989,N/A
171368,0,0,2,1,0,4,1,0,,-0.2071309497437,N/A
171369,0,0,3,0,0,3,2,0,,-0.1234294291025426,N/A
171370,0,0,5,2,0,4,2,0,,0.7620012276263508,N/A
171371,1,8,6,3,0,6,4,1,2) # of groups=4,0.2172035175418273,3.0
171372,0,0,3,1,1,4,2,0,,-1.417577433775572,N/A
171373,0,0,3,2,0,7,2,0,,0.1470222353065795,N/A
171374,0,0,2,0,0,6,1,0,,0.5288713358209185,N/A
171375,0,8,5,2,1,6,3,0,1) # of groups=3,-0.0371136308850504,N/A
171376,0,0,3,1,0,5,2,0,,-0.1414055646835506,N/A
171377,0,8,4,2,0,3,3,0,1) # of groups=3,-0.023510991830046,N/A
171378,0,0,2,1,0,4,1,0,,0.6271767875052283,N/A
171379,0,0,3,0,0,4,2,0,,0.29053488379007,N/A
171380,1,8,6,3,1,9,4,1,2) # of groups=4,-0.3834702697970144,2.0
171381,0,0,3,1,0,4,2,0,,-0.2463769485662421,N/A
171382,0,8,4,2,1,5,3,0,1) # of groups=3,0.7389692181823536,N/A
171383,1,8,6,3,1,10,4,1,2) # of groups=4,0.076223561607849,3.0
171384,1,8,6,4,2,9,4,1,2) # of groups=4,-0.2967907876313536,2.0
171385,0,0,4,2,0,5,2,0,,0.1455455692897279,N/A
180001,1,8,6,5,6,8,5,2,3) # of groups=5,0.0103532100112988,3.0
180002,1,8,5,4,3,8,5,2,3) # of groups=5,-0.4070150529480181,2.0
180004,1,8,5,3,2,9,4,1,2) # of groups=4,0.0213032601762495,3.0
180005,1,8,9,4,6,10,5,2,3) # of groups=5,-0.3175023406734763,2.0
180009,1,8,11,7,7,11,5,2,3) # of groups=5,0.0948692049446781,4.0
180010,1,8,9,7,7,8,5,2,3) # of groups=5,-0.0939264476762979,3.0
180011,1,8,10,6,6,10,5,2,3) # of groups=5,0.3069025186176637,4.0
180012,1,8,10,6,7,11,5,2,3) # of groups=5,-0.3045306558378335,2.0
180013,1,8,11,7,8,10,5,2,3) # of groups=5,-0.4703668852873947,2.0
180016,0,0,4,1,2,8,2,0,,-0.6349344226008389,N/A
180017,1,8,10,6,7,10,5,2,3) # of groups=5,-0.0354198047758039,3.0
180018,1,8,9,5,5,10,5,2,3) # of groups=5,-0.0387948338946494,3.0
180019,1,8,6,3,2,9,4,1,2) # of groups=4,1.0551714525062468,5.0
180020,1,8,4,2,3,8,4,1,2) # of groups=4,-0.1489713696847354,2.0
180024,1,8,7,3,2,10,4,1,2) # of groups=4,0.2960356335283148,4.0
180025,1,8,8,3,2,11,4,1,2) # of groups=4,-0.4919629981634116,2.0
180027,1,8,10,6,5,10,5,2,3) # of groups=5,-0.84926437361146,1.0
180029,1,8,10,6,7,10,5,2,3) # of groups=5,-0.8863234291156346,1.0
180035,1,8,11,7,8,11,5,2,3) # of groups=5,0.5009206720438516,5.0
180038,1,8,11,7,7,11,5,2,3) # of groups=5,-0.207854825980171,3.0
180040,1,8,9,7,7,10,5,2,3) # of groups=5,-0.5252730973556766,2.0
180043,0,8,5,2,2,7,3,0,1) # of groups=3,-0.4512602089033969,N/A
180044,1,8,11,7,7,11,5,2,3) # of groups=5,-0.8592615093859384,1.0
180045,1,8,6,6,6,10,5,2,3) # of groups=5,0.1983665191433834,4.0
180046,1,0,5,3,1,6,3,1,1) # of groups=3,0.5878759929221816,5.0
180048,1,8,9,6,7,10,5,2,3) # of groups=5,-0.4540266323861165,2.0
180049,1,8,8,4,4,8,5,2,3) # of groups=5,0.0184731836689424,3.0
180050,1,8,5,3,3,7,5,2,3) # of groups=5,-0.3648037537783075,2.0
180051,1,8,9,4,5,10,5,2,3) # of groups=5,-0.8857774870885278,1.0
180056,1,8,8,3,4,10,5,2,3) # of groups=5,-0.2620422900615387,2.0
180064,0,8,5,2,2,10,3,0,1) # of groups=3,-0.0816494961165519,N/A
180066,0,0,4,2,1,7,2,0,,-0.2041360575457037,N/A
180067,1,8,11,7,8,9,5,2,3) # of groups=5,-0.1963010378318534,3.0
180069,1,8,5,3,3,8,5,2,3) # of groups=5,-1.0131286118432234,1.0
18006F,1,8,6,5,4,4,5,2,3) # of groups=5,0.2495216965381636,4.0
180070,1,8,6,4,2,8,4,1,2) # of groups=4,-0.2606568357442793,2.0
180078,1,8,5,3,2,7,4,1,2) # of groups=4,-1.056245528895005,1.0
180079,1,8,5,3,2,9,4,1,2) # of groups=4,-0.1887855639979521,2.0
18007F,1,8,6,4,3,5,5,2,3) # of groups=5,0.43515071955062,5.0
180080,1,8,9,6,7,11,5,2,3) # of groups=5,-0.296715653603992,2.0
180087,1,8,9,3,4,9,5,2,3) # of groups=5,-0.3691785023375613,2.0
180088,1,8,11,7,8,11,5,2,3) # of groups=5,-0.3589946967840303,2.0
180092,1,8,8,5,4,10,5,2,3) # of groups=5,-0.250175435165744,3.0
180093,1,8,11,7,7,11,5,2,3) # of groups=5,-0.070140482148958,3.0
180095,0,0,3,1,1,6,2,0,,-0.5765771701552811,N/A
180101,0,8,5,2,2,11,3,0,1) # of groups=3,0.0478068362792509,N/A
180102,1,8,11,7,7,10,5,2,3) # of groups=5,-0.2513819724394568,3.0
180103,1,8,11,7,8,10,5,2,3) # of groups=5,-0.0262432966750669,3.0
180104,1,8,11,7,7,11,5,2,3) # of groups=5,0.4015464465850615,5.0
180105,1,8,4,3,2,6,4,1,2) # of groups=4,-1.1526610886082789,1.0
180106,0,0,3,1,1,5,2,0,,-0.2377944545009674,N/A
180115,1,8,5,3,1,8,4,1,2) # of groups=4,-1.084624408112248,1.0
180116,1,8,7,5,5,10,5,2,3) # of groups=5,-0.4611139037464325,2.0
180124,1,8,8,6,7,8,5,2,3) # of groups=5,-0.2056290826258532,3.0
180127,1,8,7,5,6,9,5,2,3) # of groups=5,-0.7045874604682134,1.0
180128,1,8,6,3,3,8,5,2,3) # of groups=5,-0.373898700393318,2.0
180130,1,8,9,7,8,11,5,2,3) # of groups=5,-0.0729011573031997,3.0
180132,1,8,7,6,7,11,5,2,3) # of groups=5,-0.5521528799500923,2.0
180138,1,8,7,3,3,9,5,2,3) # of groups=5,0.3175093568552577,4.0
180139,1,8,4,3,2,6,4,1,2) # of groups=4,-0.7283547727840559,1.0
180141,1,8,8,5,7,8,5,2,3) # of groups=5,-0.919717388942962,1.0
180143,1,8,8,5,7,8,5,2,3) # of groups=5,-0.0938733211308554,3.0
180149,0,0,2,1,0,6,1,0,,0.7430039301081947,N/A
180154,0,0,3,2,1,5,2,0,,-0.3684944193671902,N/A
181301,1,8,5,3,1,5,4,1,2) # of groups=4,0.4965893159815762,4.0
181302,0,0,3,1,2,6,2,0,,-0.1368166003067566,N/A
181304,0,0,2,0,0,2,0,0,,0.3865009970104988,N/A
181305,0,0,2,0,0,7,1,0,,-0.7071244978030594,N/A
181306,0,0,2,0,1,5,1,0,,-2.0901651353094484,N/A
181307,0,0,1,0,0,5,1,0,,0.1891937904937468,N/A
181308,0,0,2,0,0,6,1,0,,0.3599991169700932,N/A
181309,0,0,4,2,2,4,2,0,,-1.877974314856279,N/A
181310,0,0,1,0,0,1,0,0,,0.2937831699401633,N/A
181311,0,0,1,0,0,6,1,0,,-0.1979994401550497,N/A
181314,0,0,1,0,0,3,1,0,,-0.5141450663888684,N/A
181315,0,0,2,1,2,6,1,0,,0.636425471619124,N/A
181316,0,0,1,0,1,4,1,0,,0.8745927215868838,N/A
181317,0,0,2,1,0,5,1,0,,-1.5770277619270177,N/A
181318,0,0,7,1,1,3,2,0,,-0.2268519369592769,N/A
181319,1,0,4,3,1,6,3,1,1) # of groups=3,-3.777177692009943,nan
181320,0,0,4,2,0,4,2,0,,0.8695195692925453,N/A
181321,0,0,4,1,0,3,2,0,,-1.136186403086466,N/A
181322,0,0,2,1,0,2,0,0,,-0.8054504245759165,N/A
181323,0,8,6,2,1,4,3,0,1) # of groups=3,-0.72624433461426,N/A
181324,0,0,2,0,2,3,1,0,,0.1832459145595466,N/A
181325,0,0,0,0,2,4,1,0,,-0.9980193191558306,N/A
181327,0,0,5,2,0,4,2,0,,0.1132493399605323,N/A
181328,0,0,3,1,2,7,2,0,,-0.5921412076761811,N/A
181329,0,8,5,2,1,8,3,0,1) # of groups=3,0.8258349292284954,N/A
181330,0,0,2,1,0,1,0,0,,-0.283544847810213,N/A
181331,0,0,1,0,0,5,1,0,,0.7873979032853436,N/A
181332,0,8,4,2,0,5,3,0,1) # of groups=3,-0.3719540859564548,N/A
190002,1,8,11,7,8,8,5,2,3) # of groups=5,-0.1945252040225195,3.0
190004,1,8,10,7,7,9,5,2,3) # of groups=5,-0.4142361809185658,2.0
190005,1,8,7,4,7,9,5,2,3) # of groups=5,-0.468610037259589,2.0
190006,1,8,6,2,5,9,4,1,2) # of groups=4,-0.8026285815066928,1.0
190007,1,8,8,3,3,10,5,2,3) # of groups=5,-0.1140160264673069,3.0
190008,1,8,10,6,7,9,5,2,3) # of groups=5,0.2618710250825725,4.0
190011,1,8,6,2,5,9,4,1,2) # of groups=4,0.0321043710547756,3.0
190013,1,8,9,3,5,11,5,2,3) # of groups=5,-0.3004358085109775,2.0
190014,1,8,5,3,2,9,4,1,2) # of groups=4,-0.2066170468513028,2.0
190015,1,8,10,7,6,10,5,2,3) # of groups=5,-0.3364163477121087,2.0
190017,1,8,10,6,6,9,5,2,3) # of groups=5,-0.3496265555524899,2.0
190019,1,8,10,7,7,9,5,2,3) # of groups=5,-0.7417617568948278,1.0
190020,1,8,6,5,5,9,5,2,3) # of groups=5,-0.0815878271609617,3.0
190025,0,0,5,1,2,7,2,0,,-0.6171567061228462,N/A
190026,1,8,8,7,6,10,5,2,3) # of groups=5,-0.369544681812585,2.0
190027,1,8,9,7,7,9,5,2,3) # of groups=5,-0.2131650801090643,3.0
190034,1,8,6,3,2,10,4,1,2) # of groups=4,0.1519795553152121,3.0
190036,1,8,11,7,8,11,5,2,3) # of groups=5,0.2205494530438743,4.0
190039,1,8,8,6,8,10,5,2,3) # of groups=5,-0.1519493215734672,3.0
190040,1,8,10,7,6,11,5,2,3) # of groups=5,-0.0899323911065714,3.0
190041,1,8,11,7,7,9,5,2,3) # of groups=5,-0.4226255928615273,2.0
190044,1,8,9,3,6,7,5,2,3) # of groups=5,-0.3989584181432882,2.0
190045,1,8,8,7,8,11,5,2,3) # of groups=5,0.2461818782396027,4.0
190046,1,8,10,6,8,9,5,2,3) # of groups=5,-0.3973983743606818,2.0
190050,1,8,6,3,3,9,5,2,3) # of groups=5,0.0870268534185275,4.0
190053,1,8,6,4,3,10,5,2,3) # of groups=5,-1.0881066075036985,1.0
190054,1,8,9,5,6,9,5,2,3) # of groups=5,-0.3861995930900371,2.0
190060,1,8,11,7,7,10,5,2,3) # of groups=5,0.0436830385455451,3.0
190064,1,8,11,7,7,10,5,2,3) # of groups=5,0.1249309473587758,4.0
190065,1,8,11,7,8,9,5,2,3) # of groups=5,0.3573869031612056,4.0
190079,0,8,2,0,2,7,2,0,,0.9911029650370188,N/A
190081,0,0,4,2,1,4,2,0,,-0.6322122715006535,N/A
190086,1,8,6,5,3,10,5,2,3) # of groups=5,0.4503709080282748,5.0
190088,0,0,4,2,1,7,2,0,,-0.1435523368584033,N/A
190090,0,0,2,1,0,7,1,0,,-1.708892722890211,N/A
190098,1,8,8,6,6,8,5,2,3) # of groups=5,-0.3600014695015767,2.0
190099,1,0,5,3,2,7,3,1,1) # of groups=3,-0.7938320616010005,2.0
190102,1,8,11,7,7,10,5,2,3) # of groups=5,-0.192125433652498,3.0
190106,0,0,4,2,1,6,2,0,,-0.4690875648943957,N/A
190111,1,8,11,7,8,11,5,2,3) # of groups=5,-0.0717934678176255,3.0
190114,0,8,4,2,2,6,3,0,1) # of groups=3,-0.6044867273315899,N/A
190116,0,0,5,2,2,8,2,0,,-0.7034858535042137,N/A
190118,0,0,2,0,1,6,1,0,,0.0811073128273866,N/A
190125,1,8,11,7,8,9,5,2,3) # of groups=5,-0.2739346433952138,2.0
190128,1,8,5,0,5,7,4,1,2) # of groups=4,-0.0892367834204624,2.0
190133,0,0,1,0,0,5,1,0,,-0.1104173564085752,N/A
190140,0,8,3,1,1,7,3,0,1) # of groups=3,-0.7183684218951816,N/A
190144,1,8,6,4,3,9,5,2,3) # of groups=5,-0.1266426299442912,3.0
190145,0,0,3,1,1,6,2,0,,-2.168872044996997,N/A
190151,0,0,4,1,1,6,2,0,,-0.2642277384719431,N/A
190160,1,8,9,7,7,7,5,2,3) # of groups=5,-0.7532537601564133,1.0
190164,1,8,7,4,3,8,5,2,3) # of groups=5,0.0487967377035919,3.0
190167,1,0,6,4,2,7,3,1,1) # of groups=3,-0.0172085277633014,3.0
190176,1,8,11,7,7,10,5,2,3) # of groups=5,-0.1300501438886107,3.0
190183,0,8,7,2,2,7,3,0,1) # of groups=3,0.2016547330192999,N/A
190184,0,0,4,1,1,6,2,0,,-0.5773031373284778,N/A
190190,0,0,2,1,0,2,0,0,,0.6364106723034029,N/A
190201,0,8,5,0,2,8,3,0,1) # of groups=3,-0.3118160588085752,N/A
190202,1,8,9,6,6,10,5,2,3) # of groups=5,-0.0748703613888522,3.0
190204,1,8,6,5,5,8,5,2,3) # of groups=5,-0.3854833046818575,2.0
190208,0,0,2,1,0,4,1,0,,-2.07556095128421,N/A
190218,0,0,2,1,1,6,1,0,,-0.2770179642046334,N/A
190241,0,0,3,0,1,3,2,0,,-0.1899873988051558,N/A
190245,0,0,3,0,1,5,2,0,,-0.9159121208152134,N/A
190251,0,8,3,0,2,2,2,0,,-0.0605963923808512,N/A
190255,0,0,2,0,3,3,2,1,,-0.5254914937262036,N/A
190256,0,0,3,0,2,2,1,0,,-1.813624684003512,N/A
190259,0,8,3,0,2,2,2,0,,0.5962672533242338,N/A
190266,0,8,2,0,1,2,1,0,,1.3644156998729189,N/A
190267,0,8,3,0,2,3,3,0,1) # of groups=3,0.1307680532759787,N/A
190270,0,8,3,0,2,2,2,0,,-0.8245422046958288,N/A
190274,1,8,9,4,6,10,5,2,3) # of groups=5,0.2362826037491743,4.0
190278,0,8,3,0,2,2,2,0,,0.2361386418737197,N/A
190298,0,8,4,0,2,5,3,0,1) # of groups=3,-0.4092846162902055,N/A
190303,0,8,4,0,2,4,3,0,1) # of groups=3,0.3549023207177828,N/A
190308,0,8,3,1,2,8,3,0,1) # of groups=3,0.3053973938604941,N/A
190312,1,8,5,3,2,8,4,1,2) # of groups=4,0.6790851442463556,5.0
190313,0,8,2,0,2,8,2,0,,0.0352684729661656,N/A
190316,0,0,1,0,1,5,1,0,,0.4485686018278298,N/A
190317,1,8,3,0,5,4,4,1,2) # of groups=4,-0.4904620967448654,2.0
190318,0,8,5,2,2,9,3,0,1) # of groups=3,-0.3703526857124078,N/A
19043F,0,0,2,1,0,2,0,0,,-0.0974774759360191,N/A
19047F,1,8,5,5,3,5,5,2,3) # of groups=5,-0.6179208661622564,2.0
19048F,1,8,6,4,4,5,5,2,3) # of groups=5,-1.2050101353546705,1.0
191300,0,0,0,0,0,4,1,0,,-0.7561196937573295,N/A
191301,0,0,2,1,0,6,1,0,,-0.5819258967472498,N/A
191302,0,8,2,1,1,7,2,0,,0.8555309015521919,N/A
191303,0,0,0,0,0,4,1,0,,1.4414388242957918,N/A
191304,0,0,4,1,0,1,1,0,,0.2229531614280831,N/A
191305,0,0,2,0,0,6,1,0,,0.055162317869996,N/A
191306,0,0,0,0,0,3,1,0,,1.0424749234688733,N/A
191307,0,0,0,0,0,3,1,0,,1.357916923004743,N/A
191309,0,0,0,0,0,1,0,0,,-3.8673300739429632,N/A
191310,0,0,2,1,0,8,1,0,,-1.105731646072472,N/A
191311,0,0,0,0,0,2,0,0,,-1.5525445262410624,N/A
191312,1,0,4,3,1,3,3,1,1) # of groups=3,-0.6406219368219341,2.0
191313,0,0,3,0,0,5,2,0,,-0.0590570974730461,N/A
191315,0,0,4,2,0,7,2,0,,-0.9756556259837812,N/A
191316,0,0,2,0,0,5,1,0,,-0.1805659194325657,N/A
191317,0,0,2,1,0,7,1,0,,-0.3229280853975085,N/A
191318,0,0,4,3,0,1,2,1,,-0.2996277294876914,N/A
191320,0,0,0,0,0,2,0,0,,0.3381776591003503,N/A
191321,0,0,2,0,0,6,1,0,,-1.3908617515679371,N/A
191322,0,0,2,0,0,7,1,0,,0.1095773745738878,N/A
191323,0,0,4,1,0,5,2,0,,-0.1528828805192466,N/A
191324,0,8,4,1,1,9,3,0,1) # of groups=3,0.2718421904150103,N/A
191325,0,0,0,0,0,4,1,0,,1.4597786859964357,N/A
191326,0,0,1,0,0,3,1,0,,-0.1929436638734173,N/A
200001,1,8,7,5,7,8,5,2,3) # of groups=5,0.1166025219565297,4.0
200008,1,8,9,5,5,9,5,2,3) # of groups=5,0.2603223383417478,4.0
200009,1,8,11,7,8,11,5,2,3) # of groups=5,0.7104854738820432,5.0
200018,1,8,8,5,2,9,4,1,2) # of groups=4,-0.1799234266217119,2.0
200019,1,8,7,6,7,12,5,2,3) # of groups=5,-0.0770321582732412,3.0
200020,1,8,9,5,4,10,5,2,3) # of groups=5,-0.0668757474703632,3.0
200021,1,8,7,5,6,11,5,2,3) # of groups=5,-0.3761976323601244,2.0
200024,1,8,11,7,7,11,5,2,3) # of groups=5,-0.0427743513423724,3.0
200031,1,8,8,3,3,8,5,2,3) # of groups=5,-0.0847695214610753,3.0
200033,1,8,11,7,7,10,5,2,3) # of groups=5,0.4312916974140475,5.0
200034,1,8,8,2,6,8,4,1,2) # of groups=4,0.2133175092067155,3.0
200037,0,8,5,2,2,9,3,0,1) # of groups=3,0.3128082512035602,N/A
200039,1,8,9,6,7,10,5,2,3) # of groups=5,0.3394669088752794,4.0
20003F,1,8,5,3,3,4,5,2,3) # of groups=5,0.3110269112334298,4.0
200041,0,8,5,2,2,9,3,0,1) # of groups=3,0.3359256284354763,N/A
200050,1,8,7,3,2,9,4,1,2) # of groups=4,-0.6049492730099818,1.0
200052,1,8,7,3,2,9,4,1,2) # of groups=4,0.0861694761679733,3.0
200063,1,8,9,4,3,8,5,2,3) # of groups=5,0.0024734508461228,3.0
201300,0,0,3,0,1,5,2,0,,0.1496858318251407,N/A
201301,0,0,0,0,0,2,0,0,,2.320530235144062,N/A
201302,1,8,4,3,1,7,4,1,2) # of groups=4,0.574858348768095,4.0
201303,0,0,1,0,0,6,1,0,,-0.571453404364106,N/A
201304,0,8,2,1,1,5,2,0,,0.4692680095584459,N/A
201305,0,0,3,2,0,2,1,0,,0.3135682558681827,N/A
201306,0,0,1,0,1,5,1,0,,0.0926022263418261,N/A
201307,0,8,2,1,1,1,1,0,,0.0794928175026408,N/A
201308,1,0,4,3,1,4,3,1,1) # of groups=3,-0.3248994868038505,3.0
201309,0,8,3,2,1,5,3,0,1) # of groups=3,-0.8494219006001877,N/A
201310,0,0,3,2,1,5,2,0,,0.2869445965063963,N/A
201311,0,0,3,2,0,3,2,0,,0.0703780410812889,N/A
201312,1,8,6,3,2,7,4,1,2) # of groups=4,-0.0963941380454358,2.0
201313,0,8,3,2,2,4,3,0,1) # of groups=3,-0.204780608757869,N/A
201314,1,8,6,4,2,7,4,1,2) # of groups=4,0.4593342824116569,4.0
