PROVIDER_ID,total_cnt,measure_wt,score_before_std,Mean,StdDev,Std_Outcomes_Mortality_score,Std_Outcomes_Readmission_score,Std_Outcomes_Safety_score,Std_PatientExp_score,Std_Process_score,std_weight_Std_PatientExp_score,std_weight_Std_Outcomes_Readmission_score,std_weight_Std_Outcomes_Mortality_score,std_weight_Std_Outcomes_Safety_score,std_weight_Std_Process_score,I_Std_PatientExp_score,I_Std_Outcomes_Readmission_score,I_Std_Outcomes_Mortality_score,I_Std_Outcomes_Safety_score,I_Std_Process_score,weight_Std_PatientExp_score,weight_Std_Outcomes_Readmission_score,weight_Std_Outcomes_Mortality_score,weight_Std_Outcomes_Safety_score,weight_Std_Process_score,sum_weight_ave_Std_PatientExp_score,sum_weight_ave_Std_Outcomes_Readmission_score,sum_weight_ave_Std_Outcomes_Mortality_score,sum_weight_ave_Std_Outcomes_Safety_score,sum_weight_ave_Std_Process_score,summary_score
131318,0,,,-0.0683912357439267,0.7043713990035915,,,,,1.0179947157326723,0.11,0.245,0.245,0.245,0.155,1,1,1,1,0,,,,,0.9999999999999998,,,,,1.017994715732672,1.017994715732672
131319,0,,,-0.0683912357439267,0.7043713990035915,,0.0759740670597802,,,1.1328244332245767,0.11,0.245,0.245,0.245,0.155,1,0,1,1,0,,0.6124999999999999,,,0.38749999999999996,,0.04653411607411537,,,0.4389694678745234,0.4855035839486388
131320,2,0.5,-0.5641619348769186,-0.0683912357439267,0.7043713990035915,-0.7038484240477573,0.5319239580705492,,,0.6089323454665211,0.11,0.245,0.245,0.245,0.155,1,0,0,1,0,,0.3798449612403101,0.3798449612403101,,0.24031007751937983,,0.20204863523610006,-0.2673532773514737,,0.14633257914311745,0.08102793702774383
131321,1,1.0,-0.4990007059588965,-0.0683912357439267,0.7043713990035915,-0.6113386642673352,-1.4072582488865464,,,1.0390554368309823,0.11,0.245,0.245,0.245,0.155,1,0,0,1,0,,0.3798449612403101,0.3798449612403101,,0.24031007751937983,,-0.5345399550034169,-0.23221391123332888,,0.24969549257178644,-0.5170583736649593
131322,2,0.5,-0.060454294363297,-0.0683912357439267,0.7043713990035915,0.0112681199035868,-0.871110303478583,,1.1402312792988394,0.3280631722887605,0.11,0.245,0.245,0.245,0.155,0,0,0,1,0,0.1456953642384106,0.32450331125827814,0.32450331125827814,,0.2052980132450331,0.16612641155347327,-0.2826781779500037,0.003656542220369226,,0.06735071748974553,-0.0455445066864157
131323,1,1.0,-0.4596995338659542,-0.0683912357439267,0.7043713990035915,-0.5555425712565485,0.8295962390006347,1.1655943791087229,1.161969246803943,0.2701043094894713,0.11,0.245,0.245,0.245,0.155,0,0,0,0,0,0.11,0.245,0.245,0.245,0.155,0.12781661714843373,0.2032510785551555,-0.13610792995785437,0.2855706228816371,0.04186616797086805,0.52239655659824
131324,0,,,-0.0683912357439267,0.7043713990035915,,,,,1.2231165720032402,0.11,0.245,0.245,0.245,0.155,1,1,1,1,0,,,,,0.9999999999999998,,,,,1.22311657200324,1.22311657200324
131325,2,0.5,0.3669482718324838,-0.0683912357439267,0.7043713990035915,0.6180539246656589,0.7351086609273465,0.8222831194156753,0.4154742147307758,0.0401688504291559,0.11,0.245,0.245,0.245,0.155,0,0,0,0,0,0.11,0.245,0.245,0.245,0.155,0.04570216362038534,0.1801016219271999,0.15142321154308644,0.20145936425684044,0.006226171816519164,0.5849125331640312
131326,3,0.3333333333333333,0.1270778608055006,-0.0683912357439267,0.7043713990035915,0.2775085655464422,0.7211558224135661,1.4110119356821584,0.2713841495187165,0.3406612837412848,0.11,0.245,0.245,0.245,0.155,0,0,0,0,0,0.11,0.245,0.245,0.245,0.155,0.029852256447058814,0.1766831764913237,0.06798959855887834,0.3456979242421288,0.052802498979899144,0.6730254547192889
131327,3,0.3333333333333333,-0.9686196019216023,-0.0683912357439267,0.7043713990035915,-1.2780592276335252,0.3314947983705538,0.6938796492454556,1.5069315153290872,-0.4003792964253719,0.11,0.245,0.245,0.245,0.155,0,0,0,0,0,0.11,0.245,0.245,0.245,0.155,0.1657624666861996,0.08121622560078567,-0.3131245107702137,0.17000051406513664,-0.06205879094593265,0.041795904635975566
131328,2,0.5,-0.4483232973497591,-0.0683912357439267,0.7043713990035915,-0.5393916648848702,0.6214049810906623,-1.2192350388876678,0.3150323349229071,-0.1568458933785011,0.11,0.245,0.245,0.245,0.155,0,0,0,0,0,0.11,0.245,0.245,0.245,0.155,0.03465355684151978,0.15224422036721227,-0.1321509578967932,-0.2987125845274786,-0.02431111347366767,-0.26827687868920747
140001,3,0.3333333333333333,-1.45362481818396,-0.0683912357439267,0.7043713990035915,-1.966623835663393,-0.4249508145667043,-0.5622281451091125,0.064658537092056,0.5960608026741323,0.11,0.245,0.245,0.245,0.155,0,0,0,0,0,0.11,0.245,0.245,0.245,0.155,0.007112439080126161,-0.10411294956884255,-0.48182283973753126,-0.13774589555173256,0.09238942441449051,-0.6241798213634897
