PROVIDER_ID,report_indicator,Patient_Experience_cnt,Outcomes_Readmission_cnt,Outcomes_Mortality_cnt,Outcomes_Safety_cnt,Process_cnt,Total_measure_group_cnt,MortSafe_Group_cnt,cnt_grp
440148,0,8,3,1,1,7,3,0,1) # of groups=3
440150,1,8,8,6,7,9,5,2,3) # of groups=5
440151,1,8,6,3,2,10,4,1,2) # of groups=4
440152,1,8,5,1,7,8,4,1,2) # of groups=4
440153,1,8,4,2,3,10,4,1,2) # of groups=4
440156,1,8,9,7,8,10,5,2,3) # of groups=5
440159,0,0,0,0,0,2,0,0,
440161,1,8,11,7,8,9,5,2,3) # of groups=5
44016F,1,8,6,5,4,5,5,2,3) # of groups=5
440173,1,8,9,7,7,10,5,2,3) # of groups=5
440175,1,8,6,4,2,9,4,1,2) # of groups=4
440176,1,8,6,1,3,7,4,1,2) # of groups=4
44017F,0,0,4,3,0,0,2,1,
440183,1,8,10,7,8,8,5,2,3) # of groups=5
440184,1,8,5,3,5,9,5,2,3) # of groups=5
440185,1,8,8,6,7,10,5,2,3) # of groups=5
440187,1,8,5,3,3,8,5,2,3) # of groups=5
44018F,1,8,6,5,4,6,5,2,3) # of groups=5
440192,0,8,4,1,0,7,3,0,1) # of groups=3
440193,1,8,9,5,6,9,5,2,3) # of groups=5
440194,1,8,8,6,7,10,5,2,3) # of groups=5
440197,1,8,5,4,7,7,5,2,3) # of groups=5
440200,0,0,1,0,0,4,1,0,
440218,0,8,3,0,2,2,2,0,
440227,1,8,7,6,6,10,5,2,3) # of groups=5
440228,1,8,8,6,7,7,5,2,3) # of groups=5
440231,0,0,0,0,0,2,0,0,
441300,0,0,0,0,0,5,1,0,
441301,0,0,1,0,0,5,1,0,
441303,0,0,2,1,0,5,1,0,
441304,0,0,0,0,0,3,1,0,
441305,1,8,5,3,0,5,4,1,2) # of groups=4
441306,0,0,2,1,0,5,1,0,
441307,1,8,5,3,0,6,4,1,2) # of groups=4
441309,0,0,3,1,0,6,2,0,
441310,0,0,3,1,0,4,2,0,
441311,0,0,0,0,0,4,1,0,
441313,0,0,0,0,0,5,1,0,
441314,0,0,1,0,0,4,1,0,
441316,0,0,2,1,0,5,1,0,
441320,0,0,1,0,0,4,1,0,
441322,0,0,1,0,0,4,1,0,
441323,0,0,0,0,0,2,0,0,
450002,1,8,8,3,7,8,5,2,3) # of groups=5
450007,1,8,8,5,5,11,5,2,3) # of groups=5
450010,1,8,11,7,8,10,5,2,3) # of groups=5
450011,1,8,11,7,7,10,5,2,3) # of groups=5
450015,1,8,8,6,7,11,5,2,3) # of groups=5
450018,1,8,11,7,8,11,5,2,3) # of groups=5
450021,1,8,11,7,8,9,5,2,3) # of groups=5
450023,1,8,9,6,6,11,5,2,3) # of groups=5
450024,1,8,5,5,7,8,5,2,3) # of groups=5
450028,1,8,7,6,7,9,5,2,3) # of groups=5
450029,1,8,9,6,7,8,5,2,3) # of groups=5
450032,1,8,11,7,7,10,5,2,3) # of groups=5
450033,1,8,8,6,8,8,5,2,3) # of groups=5
450034,1,8,9,7,8,11,5,2,3) # of groups=5
450035,1,8,6,2,6,8,4,1,2) # of groups=4
450039,1,8,8,5,7,9,5,2,3) # of groups=5
450040,1,8,9,7,7,7,5,2,3) # of groups=5
450042,1,8,9,7,7,9,5,2,3) # of groups=5
450044,1,8,11,7,8,10,5,2,3) # of groups=5
450046,1,8,10,7,6,8,5,2,3) # of groups=5
450051,1,8,7,7,7,10,5,2,3) # of groups=5
450054,1,8,11,7,8,10,5,2,3) # of groups=5
450055,0,8,3,1,2,8,3,0,1) # of groups=3
450056,1,8,11,7,8,9,5,2,3) # of groups=5
450058,1,8,9,7,8,9,5,2,3) # of groups=5
450064,1,8,6,6,8,11,5,2,3) # of groups=5
450068,1,8,11,7,8,11,5,2,3) # of groups=5
450072,1,8,8,5,3,9,5,2,3) # of groups=5
450079,1,8,7,6,6,10,5,2,3) # of groups=5
450080,1,8,7,5,3,10,5,2,3) # of groups=5
450082,0,8,4,2,2,9,3,0,1) # of groups=3
450083,1,8,11,7,7,10,5,2,3) # of groups=5
450085,0,0,5,1,2,8,2,0,
450087,1,8,8,7,5,7,5,2,3) # of groups=5
450090,1,8,6,3,3,9,5,2,3) # of groups=5
450092,1,8,4,2,4,9,4,1,2) # of groups=4
450097,1,8,6,6,7,10,5,2,3) # of groups=5
450101,1,8,10,6,8,11,5,2,3) # of groups=5
450102,1,8,11,7,8,11,5,2,3) # of groups=5
450104,1,8,7,5,6,10,5,2,3) # of groups=5
450107,1,8,9,7,8,9,5,2,3) # of groups=5
450108,0,8,5,2,1,7,3,0,1) # of groups=3
450119,1,8,8,7,6,9,5,2,3) # of groups=5
450124,1,8,5,3,7,7,5,2,3) # of groups=5
450128,1,8,6,5,5,8,5,2,3) # of groups=5
450132,1,8,9,7,8,10,5,2,3) # of groups=5
450133,1,8,9,7,7,11,5,2,3) # of groups=5
450135,1,8,9,7,7,8,5,2,3) # of groups=5
450137,1,8,10,7,7,9,5,2,3) # of groups=5
450143,0,0,2,0,0,6,1,0,
450144,0,0,3,1,1,7,2,0,
450147,1,8,9,6,6,8,5,2,3) # of groups=5
450148,1,8,6,3,3,8,5,2,3) # of groups=5
450152,1,8,7,6,7,11,5,2,3) # of groups=5
450154,0,8,5,2,2,9,3,0,1) # of groups=3
450155,0,0,1,1,1,6,1,0,
450162,1,0,4,0,3,8,3,1,1) # of groups=3
450163,1,8,4,3,2,9,4,1,2) # of groups=4
450165,0,8,4,2,2,7,3,0,1) # of groups=3
450176,1,8,7,5,5,9,5,2,3) # of groups=5
450184,1,8,9,7,8,11,5,2,3) # of groups=5
450193,1,8,10,7,7,8,5,2,3) # of groups=5
450194,0,8,4,1,2,9,3,0,1) # of groups=3
450196,1,8,8,6,7,9,5,2,3) # of groups=5
450200,1,8,7,6,6,11,5,2,3) # of groups=5
450203,1,8,8,6,5,9,5,2,3) # of groups=5
450209,1,8,8,7,7,8,5,2,3) # of groups=5
450210,0,0,4,2,0,6,2,0,
450211,1,8,9,7,7,11,5,2,3) # of groups=5
450213,1,8,10,7,7,9,5,2,3) # of groups=5
450222,1,8,9,7,7,9,5,2,3) # of groups=5
450229,1,8,11,7,8,11,5,2,3) # of groups=5
450231,1,8,11,7,8,10,5,2,3) # of groups=5
450235,0,0,4,1,1,6,2,0,
450236,1,8,9,5,4,10,5,2,3) # of groups=5
450237,1,8,11,7,8,10,5,2,3) # of groups=5
450241,0,0,2,1,1,6,1,0,
450253,0,0,3,0,1,4,2,0,
450271,1,8,9,6,4,10,5,2,3) # of groups=5
450272,1,8,5,5,2,8,4,1,2) # of groups=4
450289,1,8,5,2,7,9,4,1,2) # of groups=4
450292,0,8,5,2,2,8,3,0,1) # of groups=3
450324,1,8,9,7,7,10,5,2,3) # of groups=5
450330,1,8,6,3,4,8,5,2,3) # of groups=5
450346,1,8,11,7,7,10,5,2,3) # of groups=5
450347,1,8,6,5,7,9,5,2,3) # of groups=5
450351,1,8,5,2,3,9,4,1,2) # of groups=4
450352,1,8,8,6,7,10,5,2,3) # of groups=5
450358,1,8,11,7,8,11,5,2,3) # of groups=5
450369,0,0,5,1,2,8,2,0,
450370,0,8,5,2,1,8,3,0,1) # of groups=3
450372,1,8,9,6,5,10,5,2,3) # of groups=5
450379,0,8,3,2,2,5,3,0,1) # of groups=3
450388,1,8,11,7,8,10,5,2,3) # of groups=5
450389,1,8,7,5,6,11,5,2,3) # of groups=5
450395,1,8,6,3,2,10,4,1,2) # of groups=4
450399,0,0,2,1,0,7,1,0,
450400,0,0,3,1,1,6,2,0,
450403,1,8,8,6,7,10,5,2,3) # of groups=5
450411,1,0,4,3,1,7,3,1,1) # of groups=3
450419,0,8,4,2,2,7,3,0,1) # of groups=3
450422,0,0,3,0,2,4,2,0,
450424,1,8,10,7,6,11,5,2,3) # of groups=5
450431,1,8,9,7,7,10,5,2,3) # of groups=5
450447,1,8,6,4,3,9,5,2,3) # of groups=5
450451,0,0,4,1,1,6,2,0,
450460,0,0,2,1,0,5,1,0,
450462,1,8,9,7,8,9,5,2,3) # of groups=5
450465,1,8,6,3,2,8,4,1,2) # of groups=4
450469,1,8,5,5,3,8,5,2,3) # of groups=5
450475,0,8,4,2,2,9,3,0,1) # of groups=3
450484,1,8,9,7,6,9,5,2,3) # of groups=5
450489,0,0,2,1,0,5,1,0,
450498,0,0,2,1,0,5,1,0,
450508,1,8,6,4,5,8,5,2,3) # of groups=5
450518,1,8,8,6,5,9,5,2,3) # of groups=5
450537,1,8,11,7,7,10,5,2,3) # of groups=5
450539,1,8,6,2,4,10,4,1,2) # of groups=4
450563,1,8,8,6,8,8,5,2,3) # of groups=5
450565,1,8,6,3,2,10,4,1,2) # of groups=4
450571,1,8,11,7,8,11,5,2,3) # of groups=5
450573,0,0,4,2,0,7,2,0,
450578,0,0,2,1,0,4,1,0,
450584,0,8,4,2,1,7,3,0,1) # of groups=3
450587,1,8,9,5,4,10,5,2,3) # of groups=5
450596,1,8,6,6,4,11,5,2,3) # of groups=5
450597,0,0,5,2,1,9,2,0,
450604,1,8,6,2,4,10,4,1,2) # of groups=4
45060F,1,8,5,3,1,5,4,1,2) # of groups=4
450610,1,8,9,7,8,10,5,2,3) # of groups=5
450617,1,8,9,7,8,8,5,2,3) # of groups=5
450634,1,8,8,6,7,8,5,2,3) # of groups=5
450638,1,8,6,6,6,7,5,2,3) # of groups=5
450639,1,8,8,7,7,10,5,2,3) # of groups=5
450641,0,0,3,1,0,7,2,0,
450643,1,8,7,6,6,9,5,2,3) # of groups=5
450644,1,8,7,7,6,8,5,2,3) # of groups=5
450647,1,8,11,7,8,9,5,2,3) # of groups=5
450651,1,8,9,7,8,9,5,2,3) # of groups=5
450653,0,0,4,2,2,8,2,0,
450654,0,0,3,1,0,8,2,0,
450656,1,8,9,6,6,9,5,2,3) # of groups=5
450658,0,0,3,1,0,6,2,0,
450659,1,8,5,3,7,6,5,2,3) # of groups=5
450661,1,8,8,7,4,8,5,2,3) # of groups=5
450662,1,8,7,4,7,9,5,2,3) # of groups=5
450668,1,8,8,6,7,7,5,2,3) # of groups=5
450669,1,8,7,5,5,9,5,2,3) # of groups=5
45066F,1,8,5,5,3,6,5,2,3) # of groups=5
450670,1,8,8,6,7,8,5,2,3) # of groups=5
450672,1,8,9,7,7,7,5,2,3) # of groups=5
450674,1,8,2,0,6,6,3,1,1) # of groups=3
450675,1,8,8,7,8,8,5,2,3) # of groups=5
450677,1,8,8,6,7,9,5,2,3) # of groups=5
450678,1,8,5,4,4,7,5,2,3) # of groups=5
450684,1,8,9,6,7,10,5,2,3) # of groups=5
450686,1,8,11,7,7,9,5,2,3) # of groups=5
450688,1,8,5,5,5,9,5,2,3) # of groups=5
450690,1,8,7,3,1,8,4,1,2) # of groups=4
450694,0,8,4,2,1,7,3,0,1) # of groups=3
450698,0,0,0,0,0,6,1,0,
450702,1,8,9,7,8,11,5,2,3) # of groups=5
450709,1,8,10,5,7,11,5,2,3) # of groups=5
450711,1,8,7,7,6,9,5,2,3) # of groups=5
450713,1,8,9,7,7,9,5,2,3) # of groups=5
450718,1,8,9,7,7,9,5,2,3) # of groups=5
450723,1,8,9,7,8,9,5,2,3) # of groups=5
450730,1,8,6,5,3,7,5,2,3) # of groups=5
450742,1,8,7,6,7,9,5,2,3) # of groups=5
450743,1,8,9,7,7,10,5,2,3) # of groups=5
450747,1,8,6,5,4,10,5,2,3) # of groups=5
45074F,1,8,6,5,4,7,5,2,3) # of groups=5
450755,0,0,1,0,1,7,1,0,
450771,1,8,9,7,8,8,5,2,3) # of groups=5
450774,0,8,4,0,2,3,3,0,1) # of groups=3
450775,1,8,9,7,8,9,5,2,3) # of groups=5
450779,1,8,8,6,8,9,5,2,3) # of groups=5
450788,1,8,9,7,8,9,5,2,3) # of groups=5
450801,1,8,11,7,8,11,5,2,3) # of groups=5
450804,0,8,3,0,2,5,3,0,1) # of groups=3
450808,0,8,3,0,1,3,3,0,1) # of groups=3
450809,1,8,8,6,8,8,5,2,3) # of groups=5
450820,1,8,11,7,8,11,5,2,3) # of groups=5
450822,1,8,5,3,3,8,5,2,3) # of groups=5
450825,0,0,1,0,2,4,1,0,
450827,0,8,3,0,2,6,3,0,1) # of groups=3
450828,1,8,3,3,2,9,4,1,2) # of groups=4
450831,0,0,0,0,1,4,1,0,
450833,0,0,4,0,1,8,2,0,
450834,0,8,3,0,2,5,3,0,1) # of groups=3
450840,1,8,7,4,3,8,5,2,3) # of groups=5
450844,1,8,11,7,8,10,5,2,3) # of groups=5
450847,1,8,7,6,7,11,5,2,3) # of groups=5
450848,1,8,7,6,7,11,5,2,3) # of groups=5
450851,1,8,4,3,2,3,4,1,2) # of groups=4
450853,1,8,4,0,5,8,4,1,2) # of groups=4
450855,1,8,8,5,6,8,5,2,3) # of groups=5
450856,0,8,3,0,2,4,3,0,1) # of groups=3
450860,0,0,4,0,2,4,2,0,
450862,1,8,10,7,7,8,5,2,3) # of groups=5
450864,0,8,3,0,2,5,3,0,1) # of groups=3
450865,0,8,4,0,1,7,3,0,1) # of groups=3
450867,1,8,7,3,6,8,5,2,3) # of groups=5
450869,1,8,11,7,8,10,5,2,3) # of groups=5
45086F,1,8,6,5,4,6,5,2,3) # of groups=5
450871,0,0,3,0,2,2,1,0,
450872,0,0,3,0,2,7,2,0,
450874,0,8,3,0,2,4,3,0,1) # of groups=3
450875,0,8,3,0,2,3,3,0,1) # of groups=3
450876,1,8,8,5,3,8,5,2,3) # of groups=5
450880,0,8,3,0,2,4,3,0,1) # of groups=3
450883,0,0,3,0,2,4,2,0,
450885,1,8,6,4,2,9,4,1,2) # of groups=4
450888,0,0,3,0,2,4,2,0,
450889,0,8,3,0,2,2,2,0,
450890,1,8,7,6,7,8,5,2,3) # of groups=5
450891,1,8,4,0,3,4,4,1,2) # of groups=4
450893,1,8,5,3,1,5,4,1,2) # of groups=4
45090F,1,8,6,5,4,6,5,2,3) # of groups=5
451300,0,0,2,1,0,3,1,0,
451301,0,0,0,0,0,2,0,0,
451303,0,0,1,0,0,4,1,0,
451304,0,0,0,0,0,1,0,0,
451305,0,0,0,0,0,4,1,0,
451306,0,0,1,0,0,2,0,0,
451307,0,0,0,0,0,1,0,0,
451308,0,0,1,0,0,1,0,0,
451310,0,0,1,0,0,0,0,0,
451311,0,0,1,0,0,2,0,0,
451312,0,0,1,0,0,1,0,0,
451313,0,0,0,0,0,2,0,0,
451314,0,0,0,0,0,1,0,0,
451315,0,0,2,1,0,1,0,0,
451316,0,0,0,0,0,4,1,0,
451317,0,0,0,0,0,2,0,0,
451318,0,0,0,0,0,1,0,0,
451319,0,0,4,1,1,8,2,0,
451320,0,0,0,0,0,3,1,0,
451322,0,0,0,0,0,3,1,0,
451323,0,0,3,1,0,6,2,0,
451324,0,0,0,0,0,2,0,0,
451329,0,0,0,0,0,1,0,0,
451330,0,0,2,0,0,5,1,0,
451331,0,0,2,1,0,2,0,0,
451332,0,0,0,0,0,3,1,0,
451333,0,0,1,0,0,4,1,0,
451334,0,0,0,0,0,2,0,0,
451337,0,0,1,0,0,0,0,0,
451338,0,0,0,0,0,2,0,0,
451340,0,0,1,0,0,1,0,0,
451341,0,0,1,0,0,2,0,0,
451342,0,0,1,0,0,3,1,0,
451343,0,0,3,2,0,4,2,0,
451344,0,0,1,0,0,3,1,0,
451346,0,0,3,1,0,3,2,0,
451347,0,0,3,1,0,2,1,0,
451349,0,0,1,0,0,2,0,0,
451350,0,0,1,0,0,1,0,0,
451351,0,0,1,0,0,3,1,0,
451352,0,0,0,0,0,3,1,0,
451353,0,0,0,0,0,1,0,0,
451354,0,0,1,0,0,4,1,0,
451355,0,0,1,0,0,4,1,0,
451356,0,0,3,1,0,3,2,0,
451359,0,0,2,1,0,5,1,0,
451360,0,0,0,0,0,2,0,0,
451361,0,0,2,1,0,5,1,0,
451362,0,0,1,0,0,0,0,0,
451363,0,0,2,0,0,4,1,0,
451364,0,0,1,0,0,3,1,0,
451365,0,0,5,1,1,6,2,0,
451366,0,0,0,0,0,1,0,0,
451367,1,0,6,3,1,8,3,1,1) # of groups=3
451369,0,0,1,0,0,1,0,0,
451370,0,0,3,1,1,5,2,0,
451371,0,8,2,1,0,5,2,0,
451372,0,0,1,0,0,1,0,0,
451373,0,0,1,0,0,5,1,0,
451374,0,0,1,1,0,2,0,0,
451375,0,0,1,0,0,4,1,0,
451376,0,0,2,1,0,3,1,0,
451377,0,0,1,0,0,1,0,0,
451378,0,0,3,1,0,6,2,0,
451379,0,0,3,1,2,5,2,0,
451380,1,8,6,3,2,9,4,1,2) # of groups=4
451381,0,0,1,0,0,2,0,0,
451382,0,0,4,2,0,6,2,0,
451384,0,0,3,1,0,7,2,0,
451385,0,0,2,1,0,6,1,0,
451386,0,0,5,0,0,5,2,0,
451387,0,8,9,2,2,6,3,0,1) # of groups=3
451389,0,0,0,0,0,2,0,0,
451390,0,0,0,0,0,2,0,0,
451391,0,0,1,0,0,6,1,0,
451392,0,0,3,1,1,7,2,0,
451394,0,0,0,0,0,1,0,0,
451395,0,8,4,2,1,2,2,0,
451396,0,0,0,0,0,3,1,0,
451397,0,0,0,0,0,2,0,0,
451398,0,0,2,0,0,3,1,0,
460001,1,8,10,6,8,9,5,2,3) # of groups=5
460003,1,8,6,2,5,8,4,1,2) # of groups=4
460004,1,8,11,7,7,11,5,2,3) # of groups=5
460005,1,8,7,6,7,8,5,2,3) # of groups=5
460006,1,8,8,2,8,8,4,1,2) # of groups=4
460007,1,8,7,2,3,11,4,1,2) # of groups=4
460009,1,8,11,7,8,10,5,2,3) # of groups=5
460010,1,8,11,7,8,9,5,2,3) # of groups=5
460011,1,8,6,2,3,10,4,1,2) # of groups=4
460013,1,8,6,2,3,9,4,1,2) # of groups=4
460014,0,8,6,1,2,10,3,0,1) # of groups=3
460015,1,8,7,3,4,11,5,2,3) # of groups=5
460017,0,8,4,1,1,9,3,0,1) # of groups=3
460019,1,0,6,2,3,9,3,1,1) # of groups=3
460021,1,8,11,7,8,11,5,2,3) # of groups=5
460023,1,8,5,2,4,11,4,1,2) # of groups=4
460026,0,8,6,1,1,10,3,0,1) # of groups=3
46002F,1,8,6,5,4,5,5,2,3) # of groups=5
460030,0,8,5,2,2,8,3,0,1) # of groups=3
460039,0,0,2,0,1,8,1,0,
460041,1,8,7,4,7,9,5,2,3) # of groups=5
460042,1,8,5,4,3,8,5,2,3) # of groups=5
460043,0,0,1,0,0,7,1,0,
460044,1,8,6,2,3,10,4,1,2) # of groups=4
460047,1,8,9,7,8,10,5,2,3) # of groups=5
460049,0,8,3,0,2,4,3,0,1) # of groups=3
460051,1,8,8,6,7,10,5,2,3) # of groups=5
460052,1,8,6,2,5,9,4,1,2) # of groups=4
460054,0,0,3,0,1,8,2,0,
460057,1,8,5,1,3,10,4,1,2) # of groups=4
460058,1,8,5,2,4,10,4,1,2) # of groups=4
460060,1,8,6,2,3,9,4,1,2) # of groups=4
460061,0,8,5,2,2,10,3,0,1) # of groups=3
460062,0,8,3,0,2,9,3,0,1) # of groups=3
461300,0,0,2,0,0,6,1,0,
461301,0,0,2,0,0,7,1,0,
461302,0,0,1,0,0,0,0,0,
461303,0,0,3,0,0,8,2,0,
461304,0,8,5,1,1,5,3,0,1) # of groups=3
461305,0,0,0,0,0,1,0,0,
461306,0,0,5,1,1,3,2,0,
461307,0,8,3,0,0,8,3,0,1) # of groups=3
461308,0,0,2,0,1,6,1,0,
461309,0,0,2,0,0,3,1,0,
461310,0,0,1,0,0,3,1,0,
461333,0,0,1,0,0,7,1,0,
461335,0,0,3,1,0,2,1,0,
470001,1,8,9,5,4,11,5,2,3) # of groups=5
470003,1,8,11,7,8,11,5,2,3) # of groups=5
470005,1,8,9,6,7,10,5,2,3) # of groups=5
470011,1,8,9,4,3,8,5,2,3) # of groups=5
470012,1,8,9,5,4,10,5,2,3) # of groups=5
47001F,1,8,5,3,3,5,5,2,3) # of groups=5
470024,1,8,7,5,4,12,5,2,3) # of groups=5
471300,0,0,1,0,0,3,1,0,
471301,1,8,4,3,2,3,4,1,2) # of groups=4
471302,0,8,4,2,1,0,2,0,
471303,1,8,5,5,2,3,4,1,2) # of groups=4
471304,1,8,6,5,1,1,3,1,1) # of groups=3
471305,1,8,9,4,3,2,4,2,2) # of groups=4
471306,0,0,5,4,2,2,2,1,
471307,1,8,7,4,2,6,4,1,2) # of groups=4
480001,1,8,5,3,2,5,4,1,2) # of groups=4
480002,0,8,2,3,0,0,2,1,
490002,1,8,4,3,1,6,4,1,2) # of groups=4
490004,1,8,11,7,7,11,5,2,3) # of groups=5
490005,1,8,11,7,7,11,5,2,3) # of groups=5
490007,1,8,10,7,6,10,5,2,3) # of groups=5
490009,1,8,11,7,8,9,5,2,3) # of groups=5
490013,1,8,8,5,3,9,5,2,3) # of groups=5
490017,1,8,11,7,7,10,5,2,3) # of groups=5
490018,1,8,10,6,7,11,5,2,3) # of groups=5
490019,1,8,9,5,4,10,5,2,3) # of groups=5
490020,1,8,6,5,5,9,5,2,3) # of groups=5
490021,1,8,11,7,7,10,5,2,3) # of groups=5
490022,1,8,11,7,7,9,5,2,3) # of groups=5
490023,1,8,7,5,3,11,5,2,3) # of groups=5
490024,1,8,11,7,8,10,5,2,3) # of groups=5
490032,1,8,11,7,8,10,5,2,3) # of groups=5
490033,1,8,6,4,2,9,4,1,2) # of groups=4
490037,1,8,8,5,2,9,4,1,2) # of groups=4
490038,0,8,9,2,2,6,3,0,1) # of groups=3
490040,1,8,8,6,7,10,5,2,3) # of groups=5
490041,1,8,8,5,6,8,5,2,3) # of groups=5
490042,1,8,9,6,6,11,5,2,3) # of groups=5
490043,1,8,10,6,7,11,5,2,3) # of groups=5
490044,1,8,8,6,8,12,5,2,3) # of groups=5
490045,1,8,8,6,6,10,5,2,3) # of groups=5
490046,1,8,8,6,7,11,5,2,3) # of groups=5
490048,1,8,11,7,7,10,5,2,3) # of groups=5
490050,1,8,9,7,8,10,5,2,3) # of groups=5
490052,1,8,10,7,7,11,5,2,3) # of groups=5
490053,1,8,9,6,6,10,5,2,3) # of groups=5
490057,1,8,9,7,7,10,5,2,3) # of groups=5
490059,1,8,11,7,8,10,5,2,3) # of groups=5
490060,1,8,8,4,4,9,5,2,3) # of groups=5
490063,1,8,11,7,8,10,5,2,3) # of groups=5
490066,1,8,8,6,7,10,5,2,3) # of groups=5
490067,1,8,7,6,6,9,5,2,3) # of groups=5
490069,1,8,11,7,7,11,5,2,3) # of groups=5
49006F,1,8,5,3,2,5,4,1,2) # of groups=4
490075,1,8,10,6,6,11,5,2,3) # of groups=5
490077,1,8,10,6,7,10,5,2,3) # of groups=5
490084,1,8,9,4,3,8,5,2,3) # of groups=5
490088,1,8,6,4,2,9,4,1,2) # of groups=4
490089,1,8,6,4,2,8,4,1,2) # of groups=4
490090,1,8,9,5,3,10,5,2,3) # of groups=5
490092,1,8,6,2,3,9,4,1,2) # of groups=4
490093,1,8,8,6,7,10,5,2,3) # of groups=5
490094,0,0,3,0,1,7,2,0,
490097,0,0,4,2,0,8,2,0,
490098,1,8,8,4,3,10,5,2,3) # of groups=5
490101,1,8,7,6,7,11,5,2,3) # of groups=5
490107,1,8,8,6,7,9,5,2,3) # of groups=5
49010F,1,8,6,5,4,6,5,2,3) # of groups=5
490110,1,8,8,6,7,11,5,2,3) # of groups=5
490111,1,8,7,3,3,10,5,2,3) # of groups=5
490112,1,8,11,7,8,11,5,2,3) # of groups=5
490113,1,8,8,6,8,10,5,2,3) # of groups=5
490114,1,0,8,3,3,9,4,2,2) # of groups=4
490115,1,8,6,4,2,9,4,1,2) # of groups=4
490116,1,8,8,3,2,8,4,1,2) # of groups=4
490117,0,0,2,2,0,5,1,0,
490118,1,8,11,7,8,10,5,2,3) # of groups=5
490119,1,8,8,6,7,12,5,2,3) # of groups=5
49011F,1,8,6,5,4,5,5,2,3) # of groups=5
490120,1,8,8,6,8,9,5,2,3) # of groups=5
490122,1,8,7,6,6,10,5,2,3) # of groups=5
490126,1,8,6,4,2,10,4,1,2) # of groups=4
490127,1,8,4,3,2,7,4,1,2) # of groups=4
490130,1,8,7,5,3,9,5,2,3) # of groups=5
490136,1,8,8,6,7,11,5,2,3) # of groups=5
490140,1,8,7,5,4,9,5,2,3) # of groups=5
490141,1,8,8,5,7,10,5,2,3) # of groups=5
490143,1,8,7,5,3,7,5,2,3) # of groups=5
490144,1,8,7,4,4,8,5,2,3) # of groups=5
490145,0,8,5,2,2,8,3,0,1) # of groups=3
491300,0,0,3,2,0,5,2,0,
491302,1,8,4,3,1,6,4,1,2) # of groups=4
491303,0,0,0,0,0,5,1,0,
491304,1,8,6,3,1,6,4,1,2) # of groups=4
491305,1,8,6,3,1,6,4,1,2) # of groups=4
491307,0,8,4,2,1,6,3,0,1) # of groups=3
491308,1,8,7,3,1,8,4,1,2) # of groups=4
491309,0,0,0,0,0,3,1,0,
500002,1,8,10,6,6,11,5,2,3) # of groups=5
500003,1,8,10,6,7,11,5,2,3) # of groups=5
500005,1,8,11,7,8,10,5,2,3) # of groups=5
500007,1,8,8,3,3,11,5,2,3) # of groups=5
500008,1,8,11,7,8,11,5,2,3) # of groups=5
500011,1,8,8,5,6,10,5,2,3) # of groups=5
500014,1,8,9,7,8,10,5,2,3) # of groups=5
500015,1,8,7,5,6,7,5,2,3) # of groups=5
500016,1,8,10,7,7,9,5,2,3) # of groups=5
500019,1,8,9,5,6,11,5,2,3) # of groups=5
500021,1,8,7,5,6,10,5,2,3) # of groups=5
500024,1,8,11,7,8,10,5,2,3) # of groups=5
500025,1,8,5,6,5,7,5,2,3) # of groups=5
500026,1,8,7,6,7,10,5,2,3) # of groups=5
500027,1,8,9,5,8,10,5,2,3) # of groups=5
500030,1,8,11,7,7,10,5,2,3) # of groups=5
500031,1,8,8,5,5,11,5,2,3) # of groups=5
500033,1,8,7,4,3,9,5,2,3) # of groups=5
500036,1,8,10,6,7,11,5,2,3) # of groups=5
500037,0,8,3,0,0,8,3,0,1) # of groups=3
500039,1,8,11,7,7,11,5,2,3) # of groups=5
500041,1,8,10,5,7,11,5,2,3) # of groups=5
500044,1,8,11,7,7,9,5,2,3) # of groups=5
500050,1,8,11,7,7,10,5,2,3) # of groups=5
500051,1,8,11,7,8,9,5,2,3) # of groups=5
500052,0,0,0,0,0,2,0,0,
500053,1,8,9,6,6,10,5,2,3) # of groups=5
500054,1,8,11,7,8,10,5,2,3) # of groups=5
500058,1,8,11,7,8,11,5,2,3) # of groups=5
500060,1,8,4,1,3,8,4,1,2) # of groups=4
500064,1,8,6,6,6,8,5,2,3) # of groups=5
500072,1,8,9,6,6,10,5,2,3) # of groups=5
500077,1,8,9,6,7,10,5,2,3) # of groups=5
500079,1,8,8,6,7,9,5,2,3) # of groups=5
500084,0,0,2,0,2,8,1,0,
500088,1,8,10,6,7,11,5,2,3) # of groups=5
500108,1,8,11,7,8,9,5,2,3) # of groups=5
500119,1,8,7,4,7,10,5,2,3) # of groups=5
50011F,1,8,4,3,0,4,4,1,2) # of groups=4
500124,1,8,10,6,7,9,5,2,3) # of groups=5
500129,1,8,11,7,8,10,5,2,3) # of groups=5
500139,1,8,8,4,6,7,5,2,3) # of groups=5
500141,1,8,7,6,6,9,5,2,3) # of groups=5
500148,0,0,6,0,2,7,2,0,
500150,1,8,9,5,7,11,5,2,3) # of groups=5
500151,1,8,9,6,7,10,5,2,3) # of groups=5
500152,1,8,7,4,7,10,5,2,3) # of groups=5
500154,1,8,5,3,2,6,4,1,2) # of groups=4
50030F,1,8,6,5,4,6,5,2,3) # of groups=5
501302,0,0,1,0,0,2,0,0,
501303,0,0,2,1,0,4,1,0,
501304,0,0,3,2,0,3,2,0,
501305,0,0,2,1,1,1,0,0,
501307,0,0,0,0,0,1,0,0,
